1674,Jian  Qing,SUNY - Buffalo,45.1799004,-93.90532300000001
1675,Lawrence E. Estaville,Texas State University,31.5853197,-97.1202473
1676,Michael  Heffernan,University of Nottingham,32.2628705,-110.9898406
1677,Shannon Lea Watkins,San Francisco State University,37.7634766,-122.4390923
1678,Brian C. Chaffin,University of Montana,31.777602,-106.470348
1679,Yuanzhou  Tang,,0,0
1680,Kye  Askins,,0,0
1681,Regan  Doyle,Cardiff University,51.4919075,-3.1868361
1682,Doug  Gress,Seoul National University,37.566535,126.9779692
1683,Justin  Stefanik,Carleton University,45.3830819,-75.698312
1684,Kerry  Lyste,Everett Community College,48.0063227,-122.1968776
1685,Maria  Casado-Diaz,University of the West of England,51.2421962,-0.5891052999999999
1686,Conghe  Song,Univ of North Carolina at Chapel Hill,35.9749864,-78.92338839999999
1687,Christopher  Daniel,CSCA - Ryerson University,49.7866568,-97.14373019999999
1688,Estelle  Degouys,CNRS - Paris 8,0,0
1689,Krys  Méndez Ramírez,UCSD, Ethnic Studies,0,0
1690,Sorin  Cebotari,,0,0
1691,Amy E. Ritterbusch,Universidad de los Andes,24.8556595,-107.3781391
1692,Yolonda  Youngs,Idaho State University,42.9239369,-114.7104206
1693,Anna  Davies,Trinity College Dublin,53.3454782,-6.2576899
1694,Christine Elizabeth Smith,University of Kentucky,42.644692,-83.14530119999999
1695,Eva K. Andersson,Stockholm University,41.4685433,-81.5636262
1696,William  Osteen,University of Canterbury,40.0301027,-83.0281421
1697,Nicole  Nguyen,University of Illinois - Chicago,41.890942,-87.62346579999999
1698,Douglas G. Goodin,Kansas State University,37.7730018,-100.0044056
1699,Mary Beth  Pudup,University of California, Santa Cruz,33.981043,-117.3163115
1700,Sanjukta  Mukherjee,DePaul University, Women's & Gender Studies,0,0
1701,Anna  Feigenbaum,Bournemouth University,50.7441909,-1.8984099
1702,Arielle  Hesse,Penn State,40.35479580000001,-76.97665909999999
1703,Kevin Mark Dunn,University of Western Sydney,-33.9380986,150.9909189
1704,Jihyun  Kim,University College London,51.5247063,-0.1335692
1705,Ole B.  Jensen,Dept of Architecture & Design, Aalborg University,0,0
1706,Timothy  Hall,University of Winchester,36.1044537,-115.1390349
1707,David Jones Marshall,Durham University,37.2316582,-80.42361029999999
1708,Pranab K. Roy Chowdhury,University of Tennessee,14.6147272,121.1011984
1709,Kai A. Bosworth,University of Minnesota - Minneapolis,44.9712266,-93.2309042
1710,Alec  Thornton,University of New South Wales,0,0
1711,Daniel  Sarna-Wojcicki,University of California, Berkeley,37.8764984,-122.2804342
1712,Daniel G. Cockayne,University of Kentucky,42.644692,-83.14530119999999
1713,Karina  Pallagst,University of Kaiserslautern,49.4400657,7.7491265
1714,Steven  Corns,Missouri University of Science and Technology,39.8729896,116.4796427
1715,Sander  Van Lanen,University College CORK,51.893609,-8.491197699999999
1716,Jonathan Nicholas Balls,University of Oxford,39.5069974,-84.74523099999999
1717,APARNA  KUMARI,UNIVERSITY OF IDAHO,33.4244691,-111.8869319
1718,Gengchen  Mai,University of California - Santa Barbara, CA,33.6858022,-117.8082831
1719,Beth Rose  Middleton,UC Davis,-27.5656641,151.929023
1720,Paulette L. Blanchard,University of Kansas,38.8991444,-94.72548929999999
1721,Jeffrey  Onsted,Florida International University,30.4011161,-84.33695539999999
1722,Juan  Oyarzun,UCL Institute of Education,0,0
1723,Gordon  MacLeod,University of Durham,37.2316582,-80.42361029999999
1724,Torange  Khonsari,public works Ltd,0,0
1725,Jean-Pierre  CHERY,AgroParisTech,48.8191767,2.3416529
1726,Harald  Bathelt,University of Toronto,43.659598,-79.3947916
1727,Theresa Mary Harada,University of Wollongong, NSW,-34.4112787,150.8849642
1728,Andrea  Brown,,0,0
1729,Mariela  Gaete Reyes,Universidad De Chile,19.7203948,-101.2458602
1730,Michael  Richardson,Newcastle University,54.9665195,-1.6268973
1731,Dagmar  Budikova,Illinois State University,40.5108023,-88.99776279999999
1732,Valentina  Carraro,,0,0
1733,Laura Kathryn Siebeneck,University of North Texas,33.69462499999999,-101.871167
1734,Amie  Thurber,Vanderbilt University,40.7694536,-73.7199435
1735,Injeong  Jo,Texas State University,31.5853197,-97.1202473
1736,Zia  Salim,California State University - Fullerton,34.1700504,-117.3274298
1737,John  Biersack,University of Kansas,38.8991444,-94.72548929999999
1738,Chad  Walker,Western University,33.2182401,-96.68111309999999
1739,Pat  Farrell,University of Minnesota,46.9059,-95.05889999999999
1740,André  Skupin,San Diego State University,32.7279087,-117.1689358
1741,Andrea  Simone,Sapienza, University of Rome,0,0
1742,Stephen S. Young,Salem State University,42.504919,-70.89117499999999
1743,Tore C. Olsson,University of Tennessee,14.6147272,121.1011984
1744,Will  Payne,University of California - Berkeley,37.8764984,-122.2804342
1745,Antonio  Roman-Alcalá,,0,0
1746,Janna  Lafferty,Florida International University,30.4011161,-84.33695539999999
1747,Rinaldo  Walcott,,0,0
1748,Suzanna  Long,Missouri University of Science and Technology,39.8729896,116.4796427
1749,Timur  Hammond,,0,0
1750,Lucy  Jackson,University of Liverpool,14.6323549,121.0903713
1751,John  Moody,,0,0
1752,Enzo  Falco,,0,0
1753,Erin  Kelly,Humboldt State University,0,0
1754,Kara  Dempsey,Appalachian State University,36.2130644,-81.69135159999999
1755,Kevin  Woods,,0,0
1756,Guillaume  Leturcq,Universidade Estadual De Campinas,-25.4291044,-49.26771160000001
1757,Anthony  Cummings,University of Texas at Dallas,32.9854538,-96.75431879999999
1758,Ryan James Stock,Geography University Of Illinois Urbana Champain Urbana IL,0,0
1759,Sunhui  Sim,University of North Alabama,34.4552646,-87.23257959999999
1760,Shuvankar  Ghosh,University of Georgia,41.7245247,44.7792133
1761,Ayyaz  Mallick,York University,43.776279,-79.500519
1762,John  Dialesandro,New Mexico State University,35.596166,-105.2107226
1763,Jae Hyun  Lee,UC Santa Barbara,33.6858022,-117.8082831
1764,Martin  Clarke,University of Leeds,28.0637104,-82.4315563
1765,Deborah A. Middleton,Prince Mohammad Bin Fahd University,24.7592927,46.6264755
1766,Maano  Ramutsindela,University of Cape Town,14.6749214,121.1010026
1767,Jinhee  Lee,Texas State University,31.5853197,-97.1202473
1768,Cristhian Alfonso Figueroa,University of Leeds,28.0637104,-82.4315563
1769,Sonia  Lehman-Frisch,University of Paris Ouest-Nanterre,0,0
1770,Penelope  Anthias,University of Cambridge,52.20166709999999,0.1177882
1771,Ricardo  Marten,University College London,51.5247063,-0.1335692
1772,Jaime  Paneque-Gálvez,Universidad Nacional Autonoma De Mexico,19.3188895,-99.1843676
1773,Juan Antonio  Carrasco,,0,0
1774,Marta  Pucciarelli,,0,0
1775,Ann Marie F. Murnaghan,University of Winnpeg,49.8906651,-97.1523181
1776,James Wesley Scott,University of Eastern Finland,0,0
1777,Jinn-yuh  Hsu,National Taiwan University,25.0254571,121.5273658
1778,Qihao  Weng,Indiana State University,39.7074794,-86.13005419999999
1779,Matthew  Vaughan,Texas A&M University,29.7058082,-95.4062268
1780,Nathaniel  Gabriel,Rutgers University,43.1457668,-77.58707679999999
1781,Abel  Chikanda,University of Kansas,38.8991444,-94.72548929999999
1782,Margo  Handwerker,,0,0
1783,Aaron Michael Ferrari,West Virginia University,39.7075456,-104.9989933
1784,Melody Christa Lynch,McGill University,49.7975879,-97.1465173
1785,Sam  Spiegel,University of Edinburgh,55.9493918,-3.1796292
1786,Monica  Degen,,0,0
1787,Kyle  Loewen,University of British Columbia,43.631679,-79.427313
1788,Xiaowei  Wang,Landscape Architecture Research Office,0,0
1789,Shiloh R. Krupar,Georgetown University,38.9076089,-77.07225849999999
1790,Sophie  Webber,University of British Columbia,43.631679,-79.427313
1791,Xiaoling  Zhang,City University of Hong Kong,22.3374868,114.1720025
1792,Matthew  Weber,University of California - Davis,38.5400714,-121.7715459
1793,William  Cartwright,RMIT UNIVERSITY,-37.8081936,144.9636886
1794,Manuel  Molla,Universidad Autonoma De Madrid,40.5479315,-3.7060186
1795,Iwona  Bisaga,University College London,51.5247063,-0.1335692
1796,Teo  Ballve,Colgate University,42.81917,-75.5368759
1797,Mia  Van Docto,CEMAR,-3.6686275,-45.3660423
1798,Yiming  Tan,Peking University,39.9939231,116.3065393
1799,David  O'Sullivan,University of California, Berkeley,37.8764984,-122.2804342
1800,Anthony C. Robinson,Pennsylvania State University,40.7933949,-77.8600012
1801,Matthew  Deitch,Center for Ecosystem Management and Restoration,0,0
1802,Raymond Asare Tutu,Delaware State University,40.7308565,-77.9005992
1803,Zhiyong  Hu,University of West Florida,28.0653332,-82.48322879999999
1804,Olga  Hannonen,University of Eastern Finland,0,0
1805,Paul  Routledge,University of Leeds,28.0637104,-82.4315563
1806,Rakhee  Kewada,Hunter College - City University,0,0
1807,Jordan Paul Smith,Arizona State University,33.4232051,-111.8879509
1808,Jing  Deng,University of North Carolina - Charlotte,0,0
1809,John H. West,Ball State University - Muncie, IN,40.2245634,-85.4036892
1810,Balaji  Parthasarathy,International Institute of Information Technology,43.8088136,125.2398762
1811,Cindy  Fan,UCLA,40.5382913,-78.3528584
1812,Yi  LIU,Sun Yat-sen University,23.0977459,113.3012042
1813,Heather Plumridge Bedi,Dickinson College,46.8806965,-102.8066626
1814,Sophia  Drakopoulou,Middlesex University,51.6584741,-0.1362777
1815,Oliver M. Brandes,University of Victoria,14.6713209,121.0723541
1816,Jazlynn Shaydra Hall,University of Wyoming,31.77378349999999,-106.4727473
1817,Benjamin N. Smith,Florida International University,30.4011161,-84.33695539999999
1818,Patrik  Str?m,,0,0
1819,Yitong  Jiang,Indiana State University,39.7074794,-86.13005419999999
1820,Niels  Fold,University of Copenhagen,14.6064499,121.0990078
1821,April  Watson,Florida Atlantic University,30.3135522,-81.6004765
1822,Luke  Fairbanks,Duke University,38.6633104,-90.34038579999999
1823,Serin  Houston,Mount Holyoke College,40.00912719999999,-83.05306379999999
1824,Wei  Huang,,0,0
1825,Bram  Büscher,Sociology of Development and Change, Wageningen University,0,0
1826,Lucy  Diekmann,Santa Clara University,33.68888860000001,-117.8145033
1827,James  Tait,Southern Connecticut State University,41.3358679,-72.9419273
1828,Zahra  Stardust,University of New South Wales,0,0
1829,Madhuri  Sharma,University of Tennessee, Knoxville,35.9403636,-83.9422647
1830,Tatiana  Matejskova,Roskilde University,55.64191,12.087845
1831,Rebecca L. Powell,Univesity Of Denver,14.6253306,121.0474289
1832,Sandra  Annunziata,,0,0
1833,Emil  Pull,Malm? University,55.6156728,12.9860943
1834,Iryna  Dronova,UC Berkeley,37.8764984,-122.2804342
1835,Natasha O. Fletcher,Rutgers University,43.1457668,-77.58707679999999
1836,Yuling  Song,National Changhua University of Education, Department of Geography,0,0
1837,Aaron  Mallory,University of Minnesota - Minneapolis,44.9712266,-93.2309042
1838,Oscar  Sosa Lopez,UC Berkeley,37.8764984,-122.2804342
1839,Till  Straube,Goethe University Frankfurt,50.1267568,8.667005699999999
1840,Alma  Maldonado,Centro de Investigación y Estudios Avanzados del IPN,0,0
1841,Phil  Hubbard,University of Kent,51.29446300000001,1.066229
1842,Meredith J. DeBoom,University of Colorado at Boulder,40.0082221,-105.2591119
1843,Paulina  Billett,La Trobe University,-37.7169279,145.0439897
1844,Colleen C. Hiner,Texas State University,31.5853197,-97.1202473
1845,Lana Jay Whittaker,University of Cambridge,52.20166709999999,0.1177882
1846,Sally P. Horn,University Of Tennessee,14.6147272,121.1011984
1847,Sha  Liu,The University of Sydney,14.6098958,121.1009129
1848,Shixiong  Hu,Dept. of Geography, East Stroudsburg University of PA,0,0
1849,Ilona  Moore,Bucknell University,40.9575845,-76.9083
1850,Kelsey  Brain,Pennsylvania State University,40.7933949,-77.8600012
1851,Kate  Boyer,Cardiff University,51.4919075,-3.1868361
1852,Luke  Drake,California State University, Northridge,34.2445716,-118.5317272
1853,Christine  Albano,USGS,38.690606,-122.0669356
1854,Matthew  Tiessen,Ryerson University,49.7866568,-97.14373019999999
1855,Nicholas  Beuret,Hobart and William Smith Colleges,-42.8819032,147.3238148
1856,Robert E. Roth,UW-Madison,43.0761625,-89.431939
1857,Qing  Lu,University of Waterloo,43.5028201,-80.4955379
1858,Leslie  Gray,Santa Clara University,33.68888860000001,-117.8145033
1859,Robert N. Stewart,Oak Ridge National Laboratory,35.9362155,-84.2772574
1860,Dylan  Harris,Clark University,28.0790604,-82.4874804
1861,Jennifer N. Swift,University of Southern California,38.19991050000001,-85.76591209999999
1862,Milena U. Janiec-Grygo,University of South Florida,39.6893406,-104.9687315
1863,Barbara  Haya,University of California, Berkeley,37.8764984,-122.2804342
1864,St?le  Holgersen,,0,0
1865,Philip  Cho,,0,0
1866,Julian  Dobson,Sheffield Hallam University,53.4065643,-1.386863
1867,Ashley Brooke Jenkins,Texas State University - San Marcos,0,0
1868,Stephen J. Stadler,Oklahoma State University,35.8715218,-97.5672431
1869,Craig M. Dalton,Hofstra University,40.7121672,-73.5995293
1870,Steve  Millington,Manchester Metropolitan University,53.487286,-2.275025
1871,Ana Isabel Moreno-Monroy,Universitat Rovira i Virgili,0,0
1872,Timothy  Stewart-Winter,Rutgers University-Newark,40.7363654,-74.1833997
1873,Amy  Trauger,University of Georgia,41.7245247,44.7792133
1874,Beatriz  Bustos,Universidad de Chile,19.7203948,-101.2458602
1875,Carlos  Teixeira,University of British Columbia Okanagan,0,0
1876,Nicholas Jon Crane,Ohio Wesleyan University,40.0240809,-83.07257319999999
1877,Yunzhen  Chen,,0,0
1878,Matt  Wade,UC Berkeley,37.8764984,-122.2804342
1879,Leah  Montange,University of Toronto,43.659598,-79.3947916
1880,Carlos J. Guilbe,University of Puerto Rico,18.467947,-66.12152999999999
1881,Opeyemi A. Zubair,University of Missouri-Kansas City,38.7134283,-90.21889929999999
1882,Deen  Sharp,CUNY GC,0,0
1883,Heike  Fl?mig,Hamburg University of Technology,53.5510846,9.993681799999999
1884,Timothy Edmund Heleniak,Nordregio - The Nordic Centre for Spatial Development,0,0
1885,Shamel  Azmeh,,0,0
1886,Jinsoo  Lee,Kyunghee university,0,0
1887,Andrew  Papworth,,0,0
1888,Dominc  Walker,,0,0
1889,Eric  Magrane,,0,0
1890,Ben  Bradshaw,University of Guelph,43.5314626,-80.2378696
1891,Eun-Kyeong  Kim,The Pennsylvania State University,39.9589286,-75.20022349999999
1892,Kelsey N. Ellis,University of Tennessee,14.6147272,121.1011984
1893,Caroline Rae Narron,University of North Carolina - Wilmington,34.2222785,-77.86817060000001
1894,Nathan  Frey,Pennsylvania State University,40.7933949,-77.8600012
1895,Matt  Watson,University of Sheffield,53.3822035,-1.4838765
1896,Carla A. Coronado,Bloustein School, Rutgers University,43.1457668,-77.58707679999999
1897,Yang  Song,University of Wisconsin-Milwaukee,43.07516400000001,-87.8814302
1898,Joey Ying  Lee,San Diego State University,32.7279087,-117.1689358
1899,James J. Hayes,University of Nebraska Omaha,41.2549998,-95.97862219999999
1900,Mario  Blaser,Memorial University of Newfoundland,0,0
1901,Sibyl  Diver,Stanford University,33.6518297,-117.8389422
1902,Do Young  Oh,London School of Economics and Political Science,0,0
1903,Wenwu  Tang,University of North Carolina at Charlotte,35.2869669,-80.72632159999999
1904,Samuel  Strong,University of Cambridge,52.20166709999999,0.1177882
1905,James  Benes,,0,0
1906,RDK  Herman,National Museum of the American Indian,0,0
1907,Joshua  Reynolds,University of Utah,33.4249307,-111.8884532
1908,Laura  Wolf-Powers,Center for Urban Research,0,0
1909,Josephine V. Rekers,Lund University,28.0846428,-80.631022
1910,Gemma  Commane,Birmingham City University,33.5019417,-86.80472639999999
1911,Jason C. Young,University of Washington,14.6032462,121.043633
1912,Karen  Edelstein,FracTracker Alliance,0,0
1913,Peter J. North,University Of Liverpool,14.6323549,121.0903713
1914,Rosana  Grafals-Soto,University of Puerto Rico,18.467947,-66.12152999999999
1915,Anna  Cieslik,New Jersey City University, Geoscience and Geography Dept.,40.0583238,-74.4056612
1916,Isis  Colon,,0,0
1917,Francis A. Galgano,Villanova University,64.8372406,-147.8617461
1918,Christopher  Cusack,Keene State College,42.9897693,-72.0656776
1919,Franziska  Eckardt,,0,0
1920,Jennifer  Dickie,University of Stirling, UK,51.89638369999999,-2.0697416
1921,David J. Rutherford,University of Mississippi,34.3659395,-89.5253597
1922,Federica  Bono,,0,0
1923,Laurence  Delina,Boston University,42.3518484,-71.1107301
1924,Antonella Clare Vitiello,,0,0
1925,Glen M. MacDonald,UCLA,40.5382913,-78.3528584
1926,Cristian  Melo,Universidad Tecnológica Equinoccial,32.5309069,-116.9603285
1927,Uffe  Enokson,Linnaeus University, Sweden,0,0
1928,Greta  Marchesi,University of California Berkeley,37.8764984,-122.2804342
1929,Tracey  Skelton,National University of Singapore,1.352083,103.819836
1930,Michael  Woods,Aberystwyth University,52.417776,-4.065922
1931,Sophia  Borgias,University of Arizona School of Geography and Development,0,0
1932,Xiang  Chen,Arkansas Tech University,34.783579,-92.299003
1933,Zoltan  Grossman,The Evergreen State College,47.0635723,-122.976114
1934,Daniel  Phillips,University of California - Santa Barbara,33.6858022,-117.8082831
1935,Andrei  Kirilenko,,0,0
1936,Vachel  Carter,University of Utah,33.4249307,-111.8884532
1937,Tiffany  Tsui,Matrion Holding,0,0
1938,Iris  Hui,Stanford University,33.6518297,-117.8389422
1939,LEIRE  URKIDI,University of the Basque Country,0,0
1940,Brian  Gilson,,0,0
1941,Zhe  Zhu,InuTeq,0,0
1942,Jamie  Shinn,Texas A&M,50.36764429999999,11.1641013
1943,Caroline  Barakat,University of Ontario Institute of Technology,43.8986348,-78.8621155
1944,Shih-Yang  Kao,The University of Hong Kong,22.2840507,114.1378391
1945,Anne-Laure  Amilhat Szary,Université Joseph Fourier,0,0
1946,Stevie  Larson,University of North Carolina - Chapel Hill,35.7889571,-78.72114499999999
1947,Heike  Hanhoerster,ILS - Research Institute for Regional and Urban Development,0,0
1948,Rex  Rowley,Illinois State University,40.5108023,-88.99776279999999
1949,Jean-Paul  HUBERT,IFSTTAR,50.608071,3.1321847
1950,Gordon L. Clark,Smith School of Enterprise and the Environment,0,0
1951,Jase  Bernhardt,Penn State University,40.8072337,-77.8608888
1952,Dan T. Johnston,Indiana University,39.1670467,-86.5269373
1953,Bruce  Erickson,University of Manitoba,50.39276599999999,-105.5024793
1954,Priti  Narayan,Rutgers University,43.1457668,-77.58707679999999
1955,Matthew  Alford,University of Manchester,64.90788089999999,-147.7117155
1956,Rebecca  Kiddle,Victoria University,-37.793788,144.8983974
1957,Luke  Struckman,Carleton University,45.3830819,-75.698312
1958,Kajsa  Elleg?rd,Link?ping University,-33.958582,18.468989
1959,Geoff  Boeing,University of California - Berkeley,37.8764984,-122.2804342
1960,Amelia  Sosnowski,University of North Carolina - Wilmington,34.2222785,-77.86817060000001
1961,Alastair  Iles,UC Berkeley,37.8764984,-122.2804342
1962,Bokjin  Roh,University of Arizona,31.5830597,-97.1635728
1963,Jessica  Dempsey,University of Victoria,14.6713209,121.0723541
1964,Fenne  Pinkster,Universiteit Van Amsterdam,14.6311122,121.0925464
1965,Rina  Ghose,University Of Wisconsin Milwaukee,43.07516400000001,-87.8814302
1966,Tara  Moran,Stanford University,33.6518297,-117.8389422
1967,Sarah  Barns,University of Western Sydney,-33.9380986,150.9909189
1968,Kai M. Green,,0,0
1969,Elizabeth  Havice,University of North Carolina-Chapel Hill,35.7889571,-78.72114499999999
1970,Kirby  Calvert,University of Guelph,43.5314626,-80.2378696
1971,Alex George Papadopoulos,DePaul University,16.7410448,81.0633919
1972,Qingling  Zhang,Yale University,39.66764269999999,-104.9661461
1973,Phillip P. Schmutz,University of West Florida,28.0653332,-82.48322879999999
1974,Emil  Tsao,The University of Vermont,31.5863636,-97.15647969999999
1975,Ying  Liu,Utrecht University,52.09073739999999,5.1214201
1976,Nicole Suzanne Hutton,University of South Florida,39.6893406,-104.9687315
1977,Lisa M. Hoffman,University of Washington,14.6032462,121.043633
1978,Jill  Williams,Southwest Institute for Research on Women,0,0
1979,Antonie  Schmiz,Goethe-Universitaet Frankfurt a.M.,50.1267568,8.667005699999999
1980,Fu  Yang,City University of Hong Kong,22.3374868,114.1720025
1981,Rebecca  Campbell,University of Wollongong Press,0,0
1982,Jorge  Blanco,Universidad De Buenos Aires,-34.4414891,-58.75956629999999
1983,Anna  Lipphardt,Freiburg University,48.0028354,7.849312599999998
1984,Eric  Sarmiento,University of Oxford,39.5069974,-84.74523099999999
1985,Jeffrey  Irwin,South Dakota State University,43.4298977,-103.4835087
1986,Yong-Sook  Lee,Korea University,38.6839609,-90.34086409999999
1987,Hongbo  Yu,Oklahoma State University,35.8715218,-97.5672431
1988,Karen  Culcasi,West Virginia University,39.7075456,-104.9989933
1989,Nina  Hewitt,University of Toronto,43.659598,-79.3947916
1990,Yingbin  Deng,u of Wisconsin Milwaukee,43.0389025,-87.9064736
1991,Robyn L. Bartel,University of New England, Australia,-30.4967317,151.639059
1992,John W. Nowlin,University of North Carolina - Greensboro,36.0881216,-79.79030759999999
1993,Mary  Shi,University of California - Berkeley,37.8764984,-122.2804342
1994,Wesley Llewellyn Attewell,The University of British Columbia,43.631679,-79.427313
1995,Sara  McDowell,University of Ulster,54.5863619,-5.9291219
1996,Wenjie  Ji,University At Buffalo,36.3050274,-82.3456738
1997,Kevin  Grove,Florida International University,30.4011161,-84.33695539999999
1998,Yuanfan  Zheng,Indiana State University,39.7074794,-86.13005419999999
1999,LaToya  Eaves,Florida International University,30.4011161,-84.33695539999999
2000,Geoffrey M. Jacquez,SUNY - Buffalo,45.1799004,-93.90532300000001
2001,Amanda  Fencl,UC Davis,-27.5656641,151.929023
2002,John Scott Greene,University of Oklahoma,35.8715218,-97.5672431
2003,Szu-Yun  Hsu,University of British Columbia,43.631679,-79.427313
2004,Peng  Fu,Indiana State University,39.7074794,-86.13005419999999
2005,Adam P. Dixon,,0,0
2006,Honggang  Xu,Sun Yat-sen University,23.0977459,113.3012042
2007,Joshua  Long,Southwestern University,38.95106699999999,-95.69270999999999
2008,Haifeng  LIAO,University of Idaho,33.4244691,-111.8869319
2009,Leonie  Tuitjer,University of Durham,37.2316582,-80.42361029999999
2010,Nicola  Ulibarri,Stanford University,33.6518297,-117.8389422
2011,Nicholas A. Phelps,,0,0
2012,Kevin  Hannam,Edinburgh Napier University,55.933459,-3.2118371
2013,Andrew  Newton,The University of Huddersfield,53.6426026,-1.7785138
2014,Petr  Kubicek,Masaryk university,43.6401083,-79.4329396
2015,Emily  Billo,Goucher College,38.9877068,-76.91360969999999
2016,Jason W.  Moore,,0,0
2017,Tadesse  Kidane-Mariam,Edinboro University Of Pennsylvania,39.873984,-75.43989499999999
2018,Joern  Langhorst,University of Colorado Denver, College of Architecture and Planning,0,0
2019,Nicolas  Raimbault,Paris-Est University,0,0
2020,Sarah  Wise,George Mason University,38.835268,-77.30947599999999
2021,Nishan Priyantha Sakalasooriya,University of Kelaniya,6.9746947,79.9153348
2022,Sara  Hinkley,UC Berkeley,37.8764984,-122.2804342
2023,Alexander  Savelyev,The Pennsylvania State University,39.9589286,-75.20022349999999
2024,Jean-Paul  Addie,University College London,51.5247063,-0.1335692
2025,Tian  Miao,University of St Andrews,56.3412112,-2.7930852
2026,Daehyun  Kim,University of Kentucky,42.644692,-83.14530119999999
2027,HUANFA  CHEN,University College London,51.5247063,-0.1335692
2028,Brock  Bersaglio,University of Toronto - Toronto, ON,43.659598,-79.3947916
2029,Geraint  Ellis,Queen's University Belfast,35.2323808,-80.89196659999999
2030,Velvet  Nelson,Sam Houston State University,0,0
2031,Nancy  Hiemstra,Stony Brook University,30.5129581,-96.2939904
2032,Uli  Linke,Rochester Institute of Technology,43.0800758,-77.6737734
2033,Menno-Jan  Kraak,ITC,13.4531587,-14.6667989
2034,Gigi  Owen,University of Arizona,31.5830597,-97.1635728
2035,Bryan  Dale,University of Toronto,43.659598,-79.3947916
2036,Jung Eun  Hong,University of West Georgia,42.315407,43.35689199999999
2037,Eliot  Tretter,University of Calgary,51.069272,-114.1239754
2038,Koen  Frenken,Utrecht University,52.09073739999999,5.1214201
2039,Shiri  Pasternak,Columbia University,33.6520436,-117.8286548
2040,Erin C. Bergren,University of California, Berkeley,37.8764984,-122.2804342
2041,Garrett  Graddy-Lovelace,American University School of International Service,38.9357389,-77.0884241
2042,Charisma  Acey,University of California - Berkeley,37.8764984,-122.2804342
2043,Sara  Safransky,UNC-Chapel Hill,35.9093515,-79.0532973
2044,Yingjie  Hu,UC Santa Barbara,33.6858022,-117.8082831
2045,David  Mcgraw,James Madison University,39.5039407,-119.842882
2046,Natalie  Tebbett,Loughborough University,52.7686355,-1.2189891
2047,Qi  Yang,George Washington University,38.8991756,-77.0470916
2048,Paul A. Gares,East Carolina University,29.0254798,-81.2826216
2049,Jacqueline  Salmond,Florida Gulf Coast University,28.1495249,-80.650341
2050,AbdouMaliq  Simone,,0,0
2051,Daniel  Nzengya,St Pau's University,-1.1466805,36.6650167
2052,Marcia R. England,Miami University,39.5105848,-84.73161089999999
2053,Simon  Batchelor,Gamos Ltd,52.6993494,-2.524421
2054,Johnathan  Rush,University of Illinois,33.4244796,-111.8855555
2055,Tal  Alon-Mozes,Technion-Israel Intitute of Technology,0,0
2056,Andreas Christoffer Hall,Aalto University,0,0
2057,Jennifer Smith Mason,Pennsylvania State University,40.7933949,-77.8600012
2058,Dmitry A. Streletskiy,George Washington University,38.8991756,-77.0470916
2059,Sarah  Goggin,Cypress College,29.6299727,-82.31797499999999
2060,Teis  Hansen,Department of Human Geography and  CIRCLE, Lund University,0,0
2061,Wei  Luo,Arizona State University,33.4232051,-111.8879509
2062,Brittany  Legg,Texas State University,31.5853197,-97.1202473
2063,Annika  Mattissek,TU Dresden,51.4726068,-0.1569785
2064,Zac  Taylor,University of Leeds,28.0637104,-82.4315563
2065,Richard  Deal,Edinboro University of Pennsylvania,39.873984,-75.43989499999999
2066,Micheline  Van Riemsdijk,University of Tennessee,14.6147272,121.1011984
2067,Megan  Heckert,West Chester University,28.0307965,-82.45560569999999
2068,Angus  Lyall,,0,0
2069,John  Allen,,0,0
2070,Hao  Duan,Shandong University,36.6716339,117.0593187
2071,Amy  Rock,Humboldt State University,0,0
2072,Dirk  Kinsey,Portland Community College,45.4391509,-122.733916
2073,Doug  Lionais,,0,0
2074,Courtney  Gallaher,Northern Illinois University,0,0
2075,Tobias  Schmitt,University of Hamburg,53.563021,9.988358399999999
2076,Nathalie  Ortar,ENTPE,0,0
2077,Tara  Franklin-Mitchell,,0,0
2078,Salma  Shariff-Marco,Cancer Prevention Institute of California,36.778261,-119.4179324
2079,Burrell E. Montz,East Carolina University,29.0254798,-81.2826216
2080,LaDona G. Knigge,California State University Chico,39.7272851,-121.8476117
2081,Vida  Vanchan,SUNY Buffalo State,0,0
2082,Karen Sue  Rolph Morales,,0,0
2083,Luis J. Gonzalez,University of South Africa,-33.9592646,18.4607236
2084,Coline  Perrin,INRA (National Institute for Agricultural Research),0,0
2085,Maywa  Montenegro,ESPM, UC Berkeley,37.8764984,-122.2804342
2086,Patrick  May,Plymouth State University,43.1599031,-77.6175174
2087,Cecilia  Campero,Pontificia Universidad Catolica De Chile,-33.0444219,-71.60663339999999
2088,David L. Prytherch,Miami University,39.5105848,-84.73161089999999
2089,Li  Zhu,National Cancer Institute,6.836578299999999,79.92033099999999
2090,Curtis D. Holder,University Of Colorado, Colorado Springs,38.8924786,-104.7980019
2091,Lauren  Land,Louisiana Sea Grant,30.4084646,-91.182417
2092,Hannah  Woods,Western University,33.2182401,-96.68111309999999
2093,Scott  Markley,University of Tennessee,14.6147272,121.1011984
2094,Arthur  Elmes,Clark University,28.0790604,-82.4874804
2095,Clemence  Cavoli,University college london,51.5247063,-0.1335692
2096,Danny  Mackinnon,Newcastle University,54.9665195,-1.6268973
2097,Thomas C. Shelton,Texas State University,31.5853197,-97.1202473
2098,Sherine  Ebadi,,0,0
